361.Blues_Brothers_2000_(1998)	1429.Ill_Gotten_Gains_(1997)	1126.Truman_Show,_The_(1998)	1104.Firestorm_(1998)	354.Sphere_(1998)	349.Fallen_(1998)	348.Hard_Rain_(1998)	1655.Little_City_(1998)	894.Scream_2_(1997)	904.Great_Expectations_(1998)	1433.Shooting_Fish_(1997)
362.Sudden_Death_(1995)	848.Days_of_Thunder_(1990)	796.Timecop_(1994)	372.Judge_Dredd_(1995)	1227.Under_Siege_2:_Dark_Territory_(1995)	822.Mulholland_Falls_(1996)	797.Bad_Company_(1995)	1418.Highlander_III:_The_Sorcerer_(1994)	585.Terminal_Velocity_(1994)	977.Heaven's_Prisoners_(1996)	561.Quick_and_the_Dead,_The_(1995)
363.Ace_Ventura:_When_Nature_Calls_(1995)	574.City_Slickers_II:_The_Legend_of_Curly's_Gold_(1994)	40.Billy_Madison_(1995)	727.Junior_(1994)	1031.Little_Big_League_(1994)	721.Nine_Months_(1995)	387.Beverly_Hills_Cop_III_(1994)	1036.Grease_2_(1982)	794.Richie_Rich_(1994)	1209.Virtuosity_(1995)	584.Son_in_Law_(1993)
364.Powder_(1995)	948.How_to_Make_an_American_Quilt_(1995)	1044.Fearless_(1993)	722.Boys_on_the_Side_(1995)	1057.War,_The_(1994)	51.Madness_of_King_George,_The_(1994)	1043.Paper,_The_(1994)	1466.Saint_of_Fort_Washington,_The_(1993)	56.Priest_(1994)	1614.Warriors_of_Virtue_(1997)	1138.Hackers_(1995)
365.Dangerous_Minds_(1995)	1246.Bad_Girls_(1994)	782.Milk_Money_(1994)	940.With_Honors_(1994)	1208.Mixed_Nuts_(1994)	544.Vampire_in_Brooklyn_(1995)	1216.Assassins_(1995)	1656.Target_(1995)	1415.No_Escape_(1994)	1144.Blue_Chips_(1994)	1223.Scout,_The_(1994)
366.Clueless_(1995)	392.Mrs._Doubtfire_(1993)	238.Sneakers_(1992)	691.American_President,_The_(1995)	72.Maverick_(1994)	731.Dave_(1993)	450.Grease_(1978)	71.Mask,_The_(1994)	65.While_You_Were_Sleeping_(1995)	3.Get_Shorty_(1995)	87.Sleepless_in_Seattle_(1993)
367.Bio-Dome_(1996)	1149.Last_Dance_(1996)	368.Black_Sheep_(1996)	858.April_Fool's_Day_(1986)	1286.Ed_(1996)	833.Halloween:_The_Curse_of_Michael_Myers_(1995)	1290.Celtic_Pride_(1996)	1056.Pallbearer,_The_(1996)	1164.Big_Bully_(1996)	405.Thinner_(1996)	1311.Pompatus_of_Love,_The_(1996)
368.Black_Sheep_(1996)	406.Spy_Hard_(1996)	121.Cable_Guy,_The_(1996)	411.Very_Brady_Sequel,_A_(1996)	104.Sgt._Bilko_(1996)	1051.Dracula:_Dead_and_Loving_It_(1995)	2.Four_Rooms_(1995)	367.Bio-Dome_(1996)	1058.Don't_Be_a_Menace_to_South_Central_While_Drinking_Your_Juice_in_the_Hood_(1996)	1097.Flirting_With_Disaster_(1996)	455.Beverly_Hills_Ninja_(1997)
369.Mary_Reilly_(1996)	716.Juror,_The_(1996)	759.Screamers_(1995)	105.Diabolique_(1996)	412.Tales_from_the_Crypt_Presents:_Bordello_of_Blood_(1996)	1193.Once_Were_Warriors_(1994)	595.Hunchback_of_Notre_Dame,_The_(1996)	279.Up_Close_and_Personal_(1996)	572.Body_Snatchers_(1993)	1077.Oliver_&_Company_(1988)	643.Thin_Blue_Line,_The_(1988)
370.Bridges_of_Madison_County,_The_(1995)	552.Walk_in_the_Clouds,_A_(1995)	703.House_of_the_Spirits,_The_(1993)	42.Disclosure_(1994)	948.How_to_Make_an_American_Quilt_(1995)	1040.Forget_Paris_(1995)	706.Enchanted_April_(1991)	386.Age_of_Innocence,_The_(1993)	219.Mirror_Has_Two_Faces,_The_(1996)	161.On_Golden_Pond_(1981)	106.Moll_Flanders_(1996)
371.Jeffrey_(1995)	633.Microcosmos:_Le_peuple_de_l'herbe_(1996)	752.Burnt_By_the_Sun_(1994)	693.Persuasion_(1995)	1069.Living_in_Oblivion_(1995)	651.Rosencrantz_and_Guildenstern_Are_Dead_(1990)	1099.What_Happened_Was..._(1994)	118.Maya_Lin:_A_Strong_Clear_Vision_(1994)	708.Strictly_Ballroom_(1992)	453.Bastard_Out_of_Carolina_(1996)	903.Ma_vie_en_rose_(My_Life_in_Pink)_(1997)
372.Judge_Dredd_(1995)	1227.Under_Siege_2:_Dark_Territory_(1995)	796.Timecop_(1994)	390.Last_Action_Hero_(1993)	585.Terminal_Velocity_(1994)	1230.Marked_for_Death_(1990)	808.Rising_Sun_(1993)	1418.Highlander_III:_The_Sorcerer_(1994)	396.Striking_Distance_(1993)	770.Johnny_Mnemonic_(1995)	1302.Getaway,_The_(1994)
373.Mighty_Morphin_Power_Rangers:_The_Movie_(1995)	1551.Hunted,_The_(1995)	1375.Meet_Wally_Sparks_(1997)	389.Fear_of_a_Black_Hat_(1993)	724.Exit_to_Eden_(1994)	1481.Gate_of_Heavenly_Peace,_The_(1995)	393.Radioland_Murders_(1994)	1238.Cutthroat_Island_(1995)	1480.S.F.W._(1994)	999.Lightning_Jack_(1994)	800.Air_Up_There,_The_(1994)
374.Showgirls_(1995)	1346.Ballad_of_Narayama,_The_(Narayama_Bushiko)_(1958)	1215.Kissed_(1996)	1551.Hunted,_The_(1995)	1415.No_Escape_(1994)	827.Alaska_(1996)	770.Johnny_Mnemonic_(1995)	544.Vampire_in_Brooklyn_(1995)	1438.Jason's_Lyric_(1994)	1212.Guilty_as_Sin_(1993)	1193.Once_Were_Warriors_(1994)
375.Houseguest_(1994)	861.Jingle_All_the_Way_(1996)	62.Santa_Clause,_The_(1994)	584.Son_in_Law_(1993)	1302.Getaway,_The_(1994)	999.Lightning_Jack_(1994)	800.Air_Up_There,_The_(1994)	803.Jimmy_Hollywood_(1994)	943.Renaissance_Man_(1994)	730.Corrina,_Corrina_(1994)	998.Clean_Slate_(1994)
376.Heavyweights_(1994)	1489.Fausto_(1993)	1178.Man_of_the_House_(1995)	1184.In_the_Army_Now_(1994)	1508.Getting_Even_with_Dad_(1994)	1091.Dear_God_(1996)	1483.Jerky_Boys,_The_(1994)	1499.Santa_with_Muscles_(1996)	1497.Farmer_&_Chase_(1995)	1491.Window_to_Paris_(1994)	1496.Line_King:_Al_Hirschfeld,_The_(1996)
377.Miracle_on_34th_Street_(1994)	698.Little_Women_(1994)	161.On_Golden_Pond_(1981)	391.Man_Without_a_Face,_The_(1993)	70.Lion_King,_The_(1994)	418.Mary_Poppins_(1964)	728.Nell_(1994)	415.Old_Yeller_(1957)	754.Jumanji_(1995)	94.Aladdin_(1992)	464.Jungle_Book,_The_(1994)
378.Tales_From_the_Crypt_Presents:_Demon_Knight_(1995)	768.Congo_(1995)	799.In_the_Mouth_of_Madness_(1995)	859.Believers,_The_(1987)	550.Lord_of_Illusions_(1995)	589.Hellraiser:_Bloodline_(1996)	766.Addiction,_The_(1995)	776.Castle_Freak_(1995)	437.Amityville_3-D_(1983)	144.Lawnmower_Man,_The_(1992)	668.Body_Parts_(1991)
379.Star_Trek:_Generations_(1994)	61.Stargate_(1994)	448.Star_Trek:_The_Motion_Picture_(1979)	228.Star_Trek_III:_The_Search_for_Spock_(1984)	226.Star_Trek_VI:_The_Undiscovered_Country_(1991)	230.Batman_Returns_(1992)	53.Outbreak_(1995)	449.Star_Trek_V:_The_Final_Frontier_(1989)	754.Jumanji_(1995)	67.Crow,_The_(1994)	738.Pretty_Woman_(1990)
380.Muriel's_Wedding_(1994)	381.Adventures_of_Priscilla,_Queen_of_the_Desert,_The_(1994)	735.Shadowlands_(1993)	708.Strictly_Ballroom_(1992)	1118.Some_Kind_of_Wonderful_(1987)	707.Sex,_Lies,_and_Videotape_(1989)	85.Remains_of_the_Day,_The_(1993)	69.Four_Weddings_and_a_Funeral_(1994)	715.Home_for_the_Holidays_(1995)	693.Persuasion_(1995)	211.Unbearable_Lightness_of_Being,_The_(1988)
381.Adventures_of_Priscilla,_Queen_of_the_Desert,_The_(1994)	380.Muriel's_Wedding_(1994)	508.My_Left_Foot_(1989)	1118.Some_Kind_of_Wonderful_(1987)	211.Unbearable_Lightness_of_Being,_The_(1988)	735.Shadowlands_(1993)	85.Remains_of_the_Day,_The_(1993)	427.Harold_and_Maude_(1971)	791.Bullets_Over_Broadway_(1994)	708.Strictly_Ballroom_(1992)	46.Ed_Wood_(1994)
382.Flintstones,_The_(1994)	394.Robin_Hood:_Men_in_Tights_(1993)	387.Beverly_Hills_Cop_III_(1994)	1090.Pete's_Dragon_(1977)	79.Hot_Shots!_Part_Deux_(1993)	400.Brady_Bunch_Movie,_The_(1995)	385.Addams_Family_Values_(1993)	1239.Ghost_in_the_Shell_(Kokaku_kidotai)_(1995)	1229.Ready_to_Wear_(Pret-A-Porter)_(1994)	742.Crow:_City_of_Angels,_The_(1996)	138.Love_Bug,_The_(1969)
383.Naked_Gun_33_1/3:_The_Final_Insult_(1994)	79.Hot_Shots!_Part_Deux_(1993)	385.Addams_Family_Values_(1993)	943.Renaissance_Man_(1994)	574.City_Slickers_II:_The_Legend_of_Curly's_Gold_(1994)	66.Ace_Ventura:_Pet_Detective_(1994)	789.Tommy_Boy_(1995)	576.Coneheads_(1993)	89.So_I_Married_an_Axe_Murderer_(1993)	157.Weekend_at_Bernie's_(1989)	779.Dumb_&_Dumber_(1994)
384.True_Lies_(1994)	160.Top_Gun_(1986)	565.Clear_and_Present_Danger_(1994)	549.Die_Hard:_With_a_Vengeance_(1995)	402.Batman_(1989)	567.Speed_(1994)	225.Die_Hard_2_(1990)	683.In_the_Line_of_Fire_(1993)	227.Star_Trek:_The_Wrath_of_Khan_(1982)	67.Crow,_The_(1994)	81.Jurassic_Park_(1993)
385.Addams_Family_Values_(1993)	79.Hot_Shots!_Part_Deux_(1993)	383.Naked_Gun_33_1/3:_The_Final_Insult_(1994)	66.Ace_Ventura:_Pet_Detective_(1994)	93.Home_Alone_(1990)	400.Brady_Bunch_Movie,_The_(1995)	394.Robin_Hood:_Men_in_Tights_(1993)	62.Santa_Clause,_The_(1994)	71.Mask,_The_(1994)	382.Flintstones,_The_(1994)	138.Love_Bug,_The_(1969)
386.Age_of_Innocence,_The_(1993)	701.Barcelona_(1994)	703.House_of_the_Spirits,_The_(1993)	706.Enchanted_April_(1991)	211.Unbearable_Lightness_of_Being,_The_(1988)	735.Shadowlands_(1993)	960.Orlando_(1993)	715.Home_for_the_Holidays_(1995)	381.Adventures_of_Priscilla,_Queen_of_the_Desert,_The_(1994)	791.Bullets_Over_Broadway_(1994)	1118.Some_Kind_of_Wonderful_(1987)
387.Beverly_Hills_Cop_III_(1994)	394.Robin_Hood:_Men_in_Tights_(1993)	382.Flintstones,_The_(1994)	77.Free_Willy_(1993)	40.Billy_Madison_(1995)	770.Johnny_Mnemonic_(1995)	574.City_Slickers_II:_The_Legend_of_Curly's_Gold_(1994)	363.Ace_Ventura:_When_Nature_Calls_(1995)	1036.Grease_2_(1982)	570.Another_Stakeout_(1993)	1187.Young_Guns_II_(1990)
388.Black_Beauty_(1994)	141.Bedknobs_and_Broomsticks_(1971)	1065.Balto_(1995)	1115.Mark_of_Zorro,_The_(1940)	1443.That_Darn_Cat!_(1965)	966.Little_Lord_Fauntleroy_(1936)	841.Pollyanna_(1960)	621.Swiss_Family_Robinson_(1960)	419.Alice_in_Wonderland_(1951)	140.20,000_Leagues_Under_the_Sea_(1954)	620.Davy_Crockett,_King_of_the_Wild_Frontier_(1955)
389.Fear_of_a_Black_Hat_(1993)	1551.Hunted,_The_(1995)	373.Mighty_Morphin_Power_Rangers:_The_Movie_(1995)	393.Radioland_Murders_(1994)	1215.Kissed_(1996)	1656.Target_(1995)	1410.Barbarella_(1968)	1481.Gate_of_Heavenly_Peace,_The_(1995)	1614.Warriors_of_Virtue_(1997)	999.Lightning_Jack_(1994)	1418.Highlander_III:_The_Sorcerer_(1994)
390.Last_Action_Hero_(1993)	372.Judge_Dredd_(1995)	1227.Under_Siege_2:_Dark_Territory_(1995)	396.Striking_Distance_(1993)	585.Terminal_Velocity_(1994)	796.Timecop_(1994)	1230.Marked_for_Death_(1990)	809.Shadow,_The_(1994)	575.Cliffhanger_(1993)	808.Rising_Sun_(1993)	1406.Specialist,_The_(1994)
391.Man_Without_a_Face,_The_(1993)	415.Old_Yeller_(1957)	728.Nell_(1994)	754.Jumanji_(1995)	377.Miracle_on_34th_Street_(1994)	626.Robin_Hood:_Prince_of_Thieves_(1991)	50.Legends_of_the_Fall_(1994)	161.On_Golden_Pond_(1981)	548.Rob_Roy_(1995)	698.Little_Women_(1994)	621.Swiss_Family_Robinson_(1960)
392.Mrs._Doubtfire_(1993)	238.Sneakers_(1992)	72.Maverick_(1994)	731.Dave_(1993)	366.Clueless_(1995)	450.Grease_(1978)	71.Mask,_The_(1994)	65.While_You_Were_Sleeping_(1995)	87.Sleepless_in_Seattle_(1993)	691.American_President,_The_(1995)	745.Real_Genius_(1985)
393.Radioland_Murders_(1994)	1551.Hunted,_The_(1995)	389.Fear_of_a_Black_Hat_(1993)	373.Mighty_Morphin_Power_Rangers:_The_Movie_(1995)	770.Johnny_Mnemonic_(1995)	1418.Highlander_III:_The_Sorcerer_(1994)	1215.Kissed_(1996)	1076.Love_and_a_.45_(1994)	1481.Gate_of_Heavenly_Peace,_The_(1995)	1287.Denise_Calls_Up_(1995)	724.Exit_to_Eden_(1994)
394.Robin_Hood:_Men_in_Tights_(1993)	382.Flintstones,_The_(1994)	387.Beverly_Hills_Cop_III_(1994)	138.Love_Bug,_The_(1969)	767.Casper_(1995)	385.Addams_Family_Values_(1993)	570.Another_Stakeout_(1993)	414.Apple_Dumpling_Gang,_The_(1975)	77.Free_Willy_(1993)	1090.Pete's_Dragon_(1977)	574.City_Slickers_II:_The_Legend_of_Curly's_Gold_(1994)
395.Serial_Mom_(1994)	218.Nightmare_on_Elm_Street,_A_(1984)	400.Brady_Bunch_Movie,_The_(1995)	858.April_Fool's_Day_(1986)	1117.Up_in_Smoke_(1978)	634.Fog,_The_(1980)	558.Interview_with_the_Vampire_(1994)	435.American_Werewolf_in_London,_An_(1981)	216.Bram_Stoker's_Dracula_(1992)	440.Amityville_Horror,_The_(1979)	671.Candyman_(1992)
396.Striking_Distance_(1993)	390.Last_Action_Hero_(1993)	1209.Virtuosity_(1995)	1230.Marked_for_Death_(1990)	1554.Secret_Adventures_of_Tom_Thumb,_The_(1993)	372.Judge_Dredd_(1995)	585.Terminal_Velocity_(1994)	1227.Under_Siege_2:_Dark_Territory_(1995)	1406.Specialist,_The_(1994)	574.City_Slickers_II:_The_Legend_of_Curly's_Gold_(1994)	778.Drop_Zone_(1994)
397.Super_Mario_Bros._(1993)	770.Johnny_Mnemonic_(1995)	372.Judge_Dredd_(1995)	796.Timecop_(1994)	1273.Robocop_3_(1993)	1180.Low_Down_Dirty_Shame,_A_(1994)	1181.Cops_and_Robbersons_(1994)	373.Mighty_Morphin_Power_Rangers:_The_Movie_(1995)	999.Lightning_Jack_(1994)	1091.Dear_God_(1996)	1227.Under_Siege_2:_Dark_Territory_(1995)
398.Three_Musketeers,_The_(1993)	231.Young_Guns_(1988)	93.Home_Alone_(1990)	577.Demolition_Man_(1993)	66.Ace_Ventura:_Pet_Detective_(1994)	230.Batman_Returns_(1992)	28.Batman_Forever_(1995)	385.Addams_Family_Values_(1993)	719.First_Knight_(1995)	402.Batman_(1989)	808.Rising_Sun_(1993)
399.Little_Rascals,_The_(1994)	1541.Scarlet_Letter,_The_(1926)	1414.Next_Karate_Kid,_The_(1994)	1031.Little_Big_League_(1994)	1468.Tom_and_Huck_(1995)	1028.Jury_Duty_(1995)	1181.Cops_and_Robbersons_(1994)	34.Free_Willy_2:_The_Adventure_Home_(1995)	775.Three_Wishes_(1995)	1356.For_the_Moment_(1994)	794.Richie_Rich_(1994)
400.Brady_Bunch_Movie,_The_(1995)	79.Hot_Shots!_Part_Deux_(1993)	721.Nine_Months_(1995)	66.Ace_Ventura:_Pet_Detective_(1994)	779.Dumb_&_Dumber_(1994)	1117.Up_in_Smoke_(1978)	89.So_I_Married_an_Axe_Murderer_(1993)	793.It_Could_Happen_to_You_(1994)	48.I.Q._(1994)	385.Addams_Family_Values_(1993)	382.Flintstones,_The_(1994)
401.Ghost_(1990)	738.Pretty_Woman_(1990)	87.Sleepless_in_Seattle_(1993)	76.Firm,_The_(1993)	160.Top_Gun_(1986)	53.Outbreak_(1995)	50.Legends_of_the_Fall_(1994)	402.Batman_(1989)	565.Clear_and_Present_Danger_(1994)	65.While_You_Were_Sleeping_(1995)	355.Client,_The_(1994)
402.Batman_(1989)	160.Top_Gun_(1986)	230.Batman_Returns_(1992)	565.Clear_and_Present_Danger_(1994)	67.Crow,_The_(1994)	384.True_Lies_(1994)	225.Die_Hard_2_(1990)	549.Die_Hard:_With_a_Vengeance_(1995)	240.Last_of_the_Mohicans,_The_(1992)	738.Pretty_Woman_(1990)	450.Grease_(1978)
403.Pinocchio_(1940)	417.Cinderella_(1950)	500.Dumbo_(1941)	98.Snow_White_and_the_Seven_Dwarfs_(1937)	419.Alice_in_Wonderland_(1951)	624.Sword_in_the_Stone,_The_(1963)	968.Winnie_the_Pooh_and_the_Blustery_Day_(1968)	945.Fox_and_the_Hound,_The_(1981)	418.Mary_Poppins_(1964)	137.D3:_The_Mighty_Ducks_(1996)	464.Jungle_Book,_The_(1994)
404.Mission:_Impossible_(1996)	120.Independence_Day_(ID4)_(1996)	116.Rock,_The_(1996)	146.Long_Kiss_Goodnight,_The_(1996)	545.Broken_Arrow_(1996)	741.Ransom_(1996)	117.Twister_(1996)	221.Star_Trek:_First_Contact_(1996)	150.Willy_Wonka_and_the_Chocolate_Factory_(1971)	124.Phenomenon_(1996)	281.Time_to_Kill,_A_(1996)
405.Thinner_(1996)	412.Tales_from_the_Crypt_Presents:_Bordello_of_Blood_(1996)	833.Halloween:_The_Curse_of_Michael_Myers_(1995)	973.Eye_for_an_Eye_(1996)	759.Screamers_(1995)	927.Craft,_The_(1996)	716.Juror,_The_(1996)	768.Congo_(1995)	566.Wes_Craven's_New_Nightmare_(1994)	1276.Set_It_Off_(1996)	367.Bio-Dome_(1996)
406.Spy_Hard_(1996)	119.Striptease_(1996)	368.Black_Sheep_(1996)	1051.Dracula:_Dead_and_Loving_It_(1995)	104.Sgt._Bilko_(1996)	455.Beverly_Hills_Ninja_(1997)	1001.Pest,_The_(1997)	1053.Mr._Wrong_(1996)	408.Jack_(1996)	363.Ace_Ventura:_When_Nature_Calls_(1995)	1022.Fathers'_Day_(1997)
407.Close_Shave,_A_(1995)	168.Wrong_Trousers,_The_(1993)	472.James_and_the_Giant_Peach_(1996)	918.City_of_Lost_Children,_The_(1995)	115.Cold_Comfort_Farm_(1995)	639.Cook_the_Thief_His_Wife_&_Her_Lover,_The_(1989)	9.Richard_III_(1995)	188.Grand_Day_Out,_A_(1992)	223.Ridicule_(1996)	108.Mystery_Science_Theater_3000:_The_Movie_(1996)	1410.Barbarella_(1968)
408.Jack_(1996)	455.Beverly_Hills_Ninja_(1997)	1053.Mr._Wrong_(1996)	755.Father_of_the_Bride_Part_II_(1995)	818.Eddie_(1996)	1027.Grumpier_Old_Men_(1995)	865.Michael_(1996)	410.Nutty_Professor,_The_(1996)	618.Extreme_Measures_(1996)	1048.House_Arrest_(1996)	406.Spy_Hard_(1996)
409.Kingpin_(1996)	410.Nutty_Professor,_The_(1996)	545.Broken_Arrow_(1996)	475.First_Wives_Club,_The_(1996)	762.Happy_Gilmore_(1996)	234.Mars_Attacks!_(1996)	870.Vegas_Vacation_(1997)	1046.Multiplicity_(1996)	273.Sabrina_(1995)	1027.Grumpier_Old_Men_(1995)	117.Twister_(1996)
410.Nutty_Professor,_The_(1996)	1046.Multiplicity_(1996)	1027.Grumpier_Old_Men_(1995)	762.Happy_Gilmore_(1996)	411.Very_Brady_Sequel,_A_(1996)	409.Kingpin_(1996)	870.Vegas_Vacation_(1997)	475.First_Wives_Club,_The_(1996)	121.Cable_Guy,_The_(1996)	755.Father_of_the_Bride_Part_II_(1995)	865.Michael_(1996)
411.Very_Brady_Sequel,_A_(1996)	410.Nutty_Professor,_The_(1996)	1046.Multiplicity_(1996)	762.Happy_Gilmore_(1996)	2.Four_Rooms_(1995)	475.First_Wives_Club,_The_(1996)	121.Cable_Guy,_The_(1996)	1027.Grumpier_Old_Men_(1995)	409.Kingpin_(1996)	870.Vegas_Vacation_(1997)	368.Black_Sheep_(1996)
412.Tales_from_the_Crypt_Presents:_Bordello_of_Blood_(1996)	405.Thinner_(1996)	757.Lawnmower_Man_2:_Beyond_Cyberspace_(1996)	815.Candyman:_Farewell_to_the_Flesh_(1995)	799.In_the_Mouth_of_Madness_(1995)	423.Children_of_the_Corn:_The_Gathering_(1996)	766.Addiction,_The_(1995)	759.Screamers_(1995)	589.Hellraiser:_Bloodline_(1996)	853.Bad_Taste_(1987)	768.Congo_(1995)
413.My_Favorite_Year_(1982)	647.Quiet_Man,_The_(1952)	429.Duck_Soup_(1933)	515.Local_Hero_(1983)	744.Ruling_Class,_The_(1972)	662.Being_There_(1979)	151.Sleeper_(1973)	967.Inspector_General,_The_(1949)	700.Wonderful,_Horrible_Life_of_Leni_Riefenstahl,_The_(1993)	523.Great_Dictator,_The_(1940)	492.Thin_Man,_The_(1934)
414.Apple_Dumpling_Gang,_The_(1975)	1138.Hackers_(1995)	767.Casper_(1995)	811.Andre_(1994)	394.Robin_Hood:_Men_in_Tights_(1993)	570.Another_Stakeout_(1993)	1090.Pete's_Dragon_(1977)	623.Three_Caballeros,_The_(1945)	808.Rising_Sun_(1993)	842.Shaggy_Dog,_The_(1959)	841.Pollyanna_(1960)
415.Old_Yeller_(1957)	626.Robin_Hood:_Prince_of_Thieves_(1991)	728.Nell_(1994)	391.Man_Without_a_Face,_The_(1993)	140.20,000_Leagues_Under_the_Sea_(1954)	754.Jumanji_(1995)	419.Alice_in_Wonderland_(1951)	464.Jungle_Book,_The_(1994)	621.Swiss_Family_Robinson_(1960)	500.Dumbo_(1941)	377.Miracle_on_34th_Street_(1994)
416.Parent_Trap,_The_(1961)	945.Fox_and_the_Hound,_The_(1981)	419.Alice_in_Wonderland_(1951)	1065.Balto_(1995)	403.Pinocchio_(1940)	39.To_Wong_Foo,_Thanks_for_Everything!_Julie_Newmar_(1995)	141.Bedknobs_and_Broomsticks_(1971)	841.Pollyanna_(1960)	385.Addams_Family_Values_(1993)	952.Unstrung_Heroes_(1995)	388.Black_Beauty_(1994)
417.Cinderella_(1950)	403.Pinocchio_(1940)	500.Dumbo_(1941)	98.Snow_White_and_the_Seven_Dwarfs_(1937)	968.Winnie_the_Pooh_and_the_Blustery_Day_(1968)	418.Mary_Poppins_(1964)	624.Sword_in_the_Stone,_The_(1963)	431.Fantasia_(1940)	419.Alice_in_Wonderland_(1951)	587.Beauty_and_the_Beast_(1991)	464.Jungle_Book,_The_(1994)
418.Mary_Poppins_(1964)	98.Snow_White_and_the_Seven_Dwarfs_(1937)	587.Beauty_and_the_Beast_(1991)	431.Fantasia_(1940)	417.Cinderella_(1950)	135.Mr._Smith_Goes_to_Washington_(1939)	142.Sound_of_Music,_The_(1965)	131.Wizard_of_Oz,_The_(1939)	70.Lion_King,_The_(1994)	94.Aladdin_(1992)	132.Gone_with_the_Wind_(1939)
419.Alice_in_Wonderland_(1951)	945.Fox_and_the_Hound,_The_(1981)	403.Pinocchio_(1940)	541.Pocahontas_(1995)	141.Bedknobs_and_Broomsticks_(1971)	137.D3:_The_Mighty_Ducks_(1996)	621.Swiss_Family_Robinson_(1960)	500.Dumbo_(1941)	417.Cinderella_(1950)	415.Old_Yeller_(1957)	140.20,000_Leagues_Under_the_Sea_(1954)
420.William_Shakespeare's_Romeo_and_Juliet_(1996)	954.Before_Sunrise_(1995)	958.Dazed_and_Confused_(1993)	726.Immortal_Beloved_(1994)	651.Rosencrantz_and_Guildenstern_Are_Dead_(1990)	213.Pink_Floyd_-_The_Wall_(1982)	432.Heathers_(1989)	1155.Cyclo_(1995)	1070.Party_Girl_(1995)	720.Mallrats_(1995)	41.Clerks_(1994)
421.Aladdin_and_the_King_of_Thieves_(1996)	950.Indian_in_the_Cupboard,_The_(1995)	541.Pocahontas_(1995)	621.Swiss_Family_Robinson_(1960)	140.20,000_Leagues_Under_the_Sea_(1954)	139.Homeward_Bound:_The_Incredible_Journey_(1993)	141.Bedknobs_and_Broomsticks_(1971)	624.Sword_in_the_Stone,_The_(1963)	1284.Princess_Caraboo_(1994)	767.Casper_(1995)	1145.Calendar_Girl_(1993)
422.E.T._the_Extra-Terrestrial_(1982)	68.Forrest_Gump_(1994)	27.Apollo_13_(1995)	190.Amadeus_(1984)	203.Back_to_the_Future_(1985)	356.One_Flew_Over_the_Cuckoo's_Nest_(1975)	134.2001:_A_Space_Odyssey_(1968)	317.Schindler's_List_(1993)	142.Sound_of_Music,_The_(1965)	173.Raiders_of_the_Lost_Ark_(1981)	172.Princess_Bride,_The_(1987)
423.Children_of_the_Corn:_The_Gathering_(1996)	452.Jaws_3-D_(1983)	768.Congo_(1995)	1030.Lassie_(1994)	562.Stephen_King's_The_Langoliers_(1995)	589.Hellraiser:_Bloodline_(1996)	833.Halloween:_The_Curse_of_Michael_Myers_(1995)	412.Tales_from_the_Crypt_Presents:_Bordello_of_Blood_(1996)	757.Lawnmower_Man_2:_Beyond_Cyberspace_(1996)	550.Lord_of_Illusions_(1995)	766.Addiction,_The_(1995)
424.Bob_Roberts_(1992)	80.Hudsucker_Proxy,_The_(1994)	508.My_Left_Foot_(1989)	427.Harold_and_Maude_(1971)	85.Remains_of_the_Day,_The_(1993)	197.Nikita_(La_Femme_Nikita)_(1990)	168.Wrong_Trousers,_The_(1993)	46.Ed_Wood_(1994)	213.Pink_Floyd_-_The_Wall_(1982)	707.Sex,_Lies,_and_Videotape_(1989)	169.Cinema_Paradiso_(1988)
425.Transformers:_The_Movie,_The_(1986)	939.Airheads_(1994)	720.Mallrats_(1995)	945.Fox_and_the_Hound,_The_(1981)	83.Robert_A._Heinlein's_The_Puppet_Masters_(1994)	16.From_Dusk_Till_Dawn_(1996)	40.Billy_Madison_(1995)	1144.Blue_Chips_(1994)	718.Canadian_Bacon_(1994)	1613.Reluctant_Debutante,_The_(1958)	141.Bedknobs_and_Broomsticks_(1971)
426.To_Kill_a_Mockingbird_(1962)	177.12_Angry_Men_(1957)	317.Schindler's_List_(1993)	190.Amadeus_(1984)	356.One_Flew_Over_the_Cuckoo's_Nest_(1975)	27.Apollo_13_(1995)	68.Forrest_Gump_(1994)	196.Graduate,_The_(1967)	422.E.T._the_Extra-Terrestrial_(1982)	495.It's_a_Wonderful_Life_(1946)	63.Shawshank_Redemption,_The_(1994)
427.Harold_and_Maude_(1971)	662.Being_There_(1979)	516.Manhattan_(1979)	424.Bob_Roberts_(1992)	513.Annie_Hall_(1977)	523.Great_Dictator,_The_(1940)	46.Ed_Wood_(1994)	211.Unbearable_Lightness_of_Being,_The_(1988)	791.Bullets_Over_Broadway_(1994)	381.Adventures_of_Priscilla,_Queen_of_the_Desert,_The_(1994)	85.Remains_of_the_Day,_The_(1993)
428.Day_the_Earth_Stood_Still,_The_(1951)	519.Great_Escape,_The_(1963)	204.Patton_(1970)	509.Magnificent_Seven,_The_(1954)	433.Forbidden_Planet_(1956)	483.Maltese_Falcon,_The_(1941)	473.Dr._Strangelove_or:_How_I_Learned_to_Stop_Worrying_and_Love_the_Bomb_(1963)	613.Giant_(1956)	510.Lawrence_of_Arabia_(1962)	198.Bridge_on_the_River_Kwai,_The_(1957)	522.Cool_Hand_Luke_(1967)
